Price,Close,High,Low,Open,Volume,SMA,EMA,Daily Return,Volatility
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2023-09-25,174.79884338378906,175.6823671360894,172.88287819083024,172.93251742028295,46172700,178.47143325805663,176.83211869861265,0.007380345401607036,0.01554218003637318
2023-09-26,170.70884704589844,173.92526351342306,170.4110267791137,173.54803864674588,64588900,178.06292800903321,176.24894996978273,-0.023398303207937232,0.01617071614669313
2023-09-27,169.18994140625,171.78095161168793,167.81999260813018,171.36400935593267,66921800,177.38340682983397,175.57666343992247,-0.008897638675048003,0.015198639731559712
2023-09-28,169.44808959960938,170.77833634094375,166.4004191519846,168.1079059220852,56294400,176.5415786743164,174.99298974084502,0.0015257892473614643,0.01428284358885274
2023-09-29,169.96429443359375,171.81076180692196,169.10061419351356,170.76839850543928,51814200,175.71464080810546,174.51406637824965,0.003046389222824075,0.014328966189569173
2023-10-02,172.48580932617188,173.03181060107437,169.6863201427267,169.97421860938772,52164500,174.93485488891602,174.32089903995652,0.014835556497210689,0.014699220035709462
2023-10-03,171.14561462402344,172.36667607241205,169.5771240058018,171.0066338674304,49594600,174.0761474609375,174.01849100034386,-0.007769883837887903,0.014660689304997983
2023-10-04,172.39645385742188,172.9424550881848,169.72602386786275,169.84514590084152,53020300,173.61701202392578,173.86401127244653,0.007308625676131442,0.012907440563688203
2023-10-05,173.63735961914062,174.17342391765436,171.42357417816774,172.5254984313363,48527900,173.4854766845703,173.84242540070312,0.007197977301464764,0.011421094642140944
2023-10-06,176.19857788085938,176.69493985175257,171.91992496763731,172.53542411202523,57224100,173.45122680664062,174.0668208750037,0.01475038705573839,0.011905220444569979
2023-10-09,177.68768310546875,177.74724412480685,174.52089096334598,175.52353680032698,42390800,173.43286209106446,174.41166489695277,0.008451289689842323,0.011966650634952622
2023-10-10,177.09202575683594,178.41235043494368,176.65522479291874,176.80414247485348,43698000,173.5365997314453,174.6669373597988,-0.003352271458676448,0.011314997383897313
2023-10-11,178.4917755126953,178.54141474149296,176.30778577549145,176.90341107776567,47551100,173.81406631469727,175.03120766007464,0.007904081224873183,0.011024523256394313
2023-10-12,179.39517211914062,181.01330204161414,177.73730960362397,178.75982932462722,56743100,174.0607582092285,175.44682332284285,0.005061278615501541,0.010928585743243105
2023-10-13,177.5487060546875,180.60628286156256,176.84386529966793,180.09999903884182,51427100,174.25136337280273,175.64700263063756,-0.010292729969493486,0.011177693791662894
2023-10-16,177.4196319580078,177.77701319881453,175.22570528432323,175.46396449411634,52517000,174.28858947753906,175.81582447133948,-0.0007269785263314121,0.010546106894564566
2023-10-17,175.86105346679688,177.12181720914745,173.52816111664285,175.3646914585386,57549400,174.19328689575195,175.8201319947164,-0.008784701411058249,0.010634700855486625
2023-10-18,174.56060791015625,176.2879533547619,173.8359235344459,174.3025050887744,54764400,174.21065979003907,175.70017731999638,-0.007394733120293484,0.009755205673005172
2023-10-19,174.18338012695312,176.54605322348112,173.91534037415258,174.75914678442408,59302900,174.28660430908204,175.55572044446845,-0.0021610132304149543,0.009540908504977838
2023-10-20,171.62216186523438,174.14367462886938,171.38390260775535,174.03447436266262,64189300,174.19180145263672,175.18109581787473,-0.014704148351306623,0.010054923859740513
2023-10-23,171.7412567138672,172.7439025281915,168.69358667928853,169.66646713238327,55980100,174.03892211914064,174.85349209368354,0.0006939363036710944,0.009888868784384764
2023-10-24,172.17807006835938,172.4063923696406,170.20254365913797,171.7909082758531,43816600,174.11238327026368,174.59868999603364,0.0025434386754252802,0.00835616911617226
2023-10-25,169.8551025390625,171.80083332633419,169.4083645680371,170.62942613878033,57157000,174.1456413269043,174.1469197620364,-0.013491657377589394,0.008683710382034767
2023-10-26,165.6757049560547,170.13304109397222,164.46458048468762,169.13038017633548,70625300,173.95702209472657,173.34013739956194,-0.024605664007336214,0.010295181208874613
2023-10-27,166.99606323242188,167.7306845808466,165.6161772243234,165.6955969766749,58499100,173.80861053466796,172.7359398598343,0.007969534680521972,0.010456490650629723
2023-10-30,169.05096435546875,169.92456632823416,167.6412980843576,167.79021577395145,51131000,173.63686828613282,172.3849898117995,0.012305087217456823,0.010270639321845257
2023-10-31,169.52749633789062,169.6565401685357,166.67836791176023,168.11782995408234,44846000,173.55596237182618,172.11284757618913,0.002818865803213333,0.010173303519676455
2023-11-01,172.70420837402344,172.9623111800798,168.88221462983017,169.75581666227828,56934900,173.57135009765625,172.16916765217334,0.01873862414508376,0.010923995811523148
2023-11-02,176.27801513671875,176.48647870246754,174.18336680542194,174.2429278242073,77334800,173.70338287353516,172.5604864602253,0.020693223380843007,0.011766793402719678
2023-11-03,175.36471557617188,175.53349201222565,172.0887379893404,172.9722618796391,79763700,173.66168975830078,172.82755589983924,-0.005181017949620892,0.011362023981711758
2023-11-06,177.92593383789062,178.1244756256995,174.92791800211177,175.09667927913767,63841300,173.67360229492186,173.3131157034632,0.014605094606994884,0.011686633435237905
2023-11-07,180.49710083007812,181.1125849169399,177.66783112206795,177.87629469765844,70530000,173.84385604858397,173.99730476314085,0.01445077137844386,0.012078718532337615
2023-11-08,181.55931091308594,182.11523398810698,180.26876654734838,181.023246561535,49340300,173.99723281860352,174.71749582504037,0.005884914927291707,0.012026494206667036
2023-11-09,181.08282470703125,182.78037460393284,180.48718412874734,181.62882604582998,53763500,174.08161544799805,175.32371762332522,-0.0026244107430148933,0.012010019650824832
2023-11-10,185.28753662109375,185.45653538852346,182.4346699752206,182.87204642986097,66133400,174.46855697631835,176.27265276596984,0.023219827285471117,0.012735478497073092
2023-11-13,183.6970977783203,184.9197527658604,183.1106225987718,184.71101456121173,43627500,174.78243026733398,176.97974276714606,-0.008583625600386835,0.012950278388848407
2023-11-14,186.3213653564453,186.98736499365313,185.18816945365924,186.57980822279126,60108400,175.3054458618164,177.8694211089841,0.014285841256413745,0.012983445254117895
2023-11-15,186.88792419433594,188.3690371233907,186.65930111391893,186.72889062449767,53790500,175.92181167602538,178.72832616473193,0.0030407615187166837,0.012752489688211972
2023-11-16,188.57781982421875,189.82035984023278,187.52413314974999,188.43865594913416,54412900,176.64153366088868,179.66637317992115,0.00904229439739268,0.01273702015600263
2023-11-17,188.55792236328125,189.24380683321974,187.44461143684416,189.11457782649978,50922700,177.48832168579102,180.5131873878602,-0.00010551326214314205,0.01200251665193596
2023-11-20,190.30740356445312,190.76466491067268,188.7467813740569,188.75671623264228,46505100,178.4166290283203,181.44596988086906,0.009278216365798064,0.01200200669879172
2023-11-21,189.50225830078125,190.37701130719432,188.60763557529475,190.26766718139268,38134500,179.2828384399414,182.2132354446702,-0.00423076164453684,0.01217567762528879
2023-11-22,190.1682586669922,191.77858564632436,189.69112755602794,190.3471923134316,39617700,180.2984962463379,182.97085670393898,0.0035144719233575206,0.01139421414017946
2023-11-24,188.8362274169922,189.76066973573458,188.12052328802685,189.73084999433786,24048300,181.45652236938477,183.52946343851548,-0.007004487811672844,0.009440410638591678
2023-11-27,188.6573028564453,189.53205575999598,187.77261509452617,188.78653185384877,40552600,182.53958435058593,184.01782909736596,-0.0009475118360194879,0.009582122321367416
2023-11-28,189.263671875,189.9396214691522,188.26963995303524,188.64737693705334,38415400,183.5502197265625,184.51743317142635,0.0032141295850927065,0.00949046247107848
2023-11-29,188.2398223876953,190.9435904601538,187.84221568139642,189.76069003248776,43014200,184.48583602905273,184.87194643011864,-0.00540964611518735,0.009795640371971486
2023-11-30,188.8163604736328,189.1841625986753,187.06686975200412,188.70701635554832,48794400,185.29144363403321,185.24760491045333,0.0030627849018582953,0.009276661479176442
2023-12-01,190.0986785888672,190.41676093068807,188.1006646303825,189.19410585978827,45679300,185.98247680664062,185.70961192744514,0.006791350664835161,0.008487528624942571
2023-12-04,188.29945373535156,188.91576382150808,186.33127483914026,188.84617430866663,43389500,186.62921371459962,185.95626352819815,-0.00946468890195118,0.008775655620830292
2023-12-05,192.26565551757812,193.23980256929687,189.0449865799245,189.07482149235318,66628400,187.346199798584,186.5571580033772,0.02106326759609689,0.009304741044863696
2023-12-06,191.17222595214844,193.5976510937421,190.9634725753497,193.28950362567244,41089700,187.8799560546875,186.99668828421255,-0.005687076885812936,0.00919457818771539
2023-12-07,193.11058044433594,193.8362194805571,192.43463086867496,192.4744006383907,47477700,188.45751953125,187.5789637280338,0.010139310156239256,0.009315276884998685
2023-12-08,194.5419921875,194.8203199094653,192.5141585929263,193.04099429291227,53377300,189.13047790527344,188.242109295602,0.007412394183013982,0.009259156369988603
2023-12-11,192.027099609375,192.33526227849603,190.2776087030193,191.95752525473316,60943700,189.4674560546875,188.6025845635804,-0.012927247993333668,0.008748146899617892
2023-12-12,193.54795837402344,193.5578932326663,190.57579752571402,191.92768151957463,52696900,189.95999908447266,189.07357254552736,0.007920021537284105,0.008489277026422779
2023-12-13,196.778564453125,196.8183190559037,193.68712459255818,193.925682544677,70404200,190.48285903930665,189.8073812986319,0.016691501714828583,0.008677779188605959
2023-12-14,196.92767333984375,198.4286561477334,194.9893140401918,196.83821410318075,66831600,190.98484649658204,190.48550435017586,0.0007577496417516816,0.008689034062557412
2023-12-15,196.3909149169922,197.21594815206504,195.82430938091503,196.3511451419736,128256700,191.3755012512207,191.04792440415835,-0.0027256627458613902,0.00863203681467818
2023-12-18,194.72091674804688,195.45650584640038,193.22986883323685,194.91972010314345,55751900,191.68365097045898,191.39773319881442,-0.008503439019321046,0.008941975012994678
2023-12-19,195.76466369628906,195.77459855586707,194.72092706706565,194.98931995291727,40714100,191.95651397705078,191.81363134143106,0.005360219978795211,0.008807909907755382
2023-12-20,193.667236328125,196.50021813416774,193.667236328125,195.72487446786357,52242800,192.16476287841797,191.9901651496876,-0.010714024321662241,0.009141042088063604
2023-12-21,193.51812744140625,195.90381315665195,192.34517705306277,194.92966611931476,46482500,192.33225631713867,192.13568536794654,-0.0007699231400509765,0.009132349428148234
2023-12-22,192.44459533691406,194.24379077463595,191.8183503425399,194.01515250091973,37122800,192.51267471313477,192.16510536499106,-0.005547449836797558,0.009071473822568767
2023-12-26,191.8978729248047,192.73285613100865,191.67918468017166,192.45452839560733,28919300,192.67470321655273,192.1396546564019,-0.002840934094055614,0.009102538879312784
2023-12-27,191.9972686767578,192.34518593287333,189.94956524818429,191.34121910492223,48087700,192.81138305664064,192.126094086912,0.000517961718064841,0.009086275185902406
2023-12-28,192.42469787597656,193.49825415286705,192.01714115491455,192.98135331561093,34049900,193.0206268310547,192.1545325430134,0.002226225415416616,0.008973275065739195
2023-12-29,191.38096618652344,193.23980104114617,190.58573760932344,192.7427850763616,42628800,193.14885711669922,192.08085955668102,-0.005424104602860469,0.00907753352874832
